dataset,source,algorithm,metric,Normalization,Dimensionality_Reduction,final_width,time_prep_mean,time_prep_std,time_fit_mean,time_fit_std,total_time_mean,total_time_std,radius_mean,radius_std,silhouette_mean,silhouette_std,ari_mean,ari_std
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,euclidean,ALL,Não,ALL,0.7358606000016152,0.009407585028402228,0.004155165333294314,0.0006405990388281737,0.7400157653349096,0.009688754603606735,0.5663004123191784,0.32485730919090056,0.6423713340692283,0.11199282845454947,0.8230361184233291,0.24164716911860262
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,euclidean,MinMax,ALL,0.015625,0.7429632000021229,0.0,0.00507667333295098,0.0004137250302989787,0.7480398733350739,0.00041372503029896997,0.24583844709831204,0.021994848776923117,0.7131240547679252,0.021194935572107283,0.9663550592009081,0.03184788369987439
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,euclidean,MinMax,ALL,0.03125,0.7429632000021229,0.0,0.004717339999721487,0.0003440538577760134,0.7476805400018445,0.00034405385777603725,0.26923464575639316,0.037029213182433296,0.6840405275191405,0.06587846209424711,0.9155926488567366,0.11617423794631693
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,euclidean,MinMax,ALL,0.0625,0.7429632000021229,0.0,0.0042732199988676665,0.00021131096638644004,0.7472364200009907,0.000211310966386429,0.2644304626200657,0.03011875120259227,0.6818697740113094,0.05139261536924827,0.9145696165445261,0.08177727402899058
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,euclidean,MinMax,ALL,0.125,0.7429632000021229,0.0,0.004007206666816814,0.00041537642050728385,0.7469704066689398,0.00041537642050727924,0.26303729689926486,0.029595875059257228,0.678675802868608,0.04238802003565136,0.9154655922111945,0.059251201823688746
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,euclidean,MinMax,ALL,0.25,0.7429632000021229,0.0,0.00366201333381464,0.00045427192930405457,0.7466252133359376,0.0004542719293040614,0.5128989516895701,0.06959519186250561,0.4308501450366277,0.036190379326178065,0.3464258020321698,0.09658961060027035
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,euclidean,MinMax,ALL,ALL,0.7429632000021229,0.0,0.004347290666434318,0.000624700833148539,0.7473104906685573,0.0006247008331485729,0.31108796081272116,0.10948779375823095,0.6377120608407221,0.1139767991854945,0.8116817437691071,0.24836384480819654
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,euclidean,MinMax,Não,0.015625,0.7429632000021229,0.0,0.00507667333295098,0.0004137250302989787,0.7480398733350739,0.00041372503029896997,0.24583844709831204,0.021994848776923117,0.7131240547679252,0.021194935572107283,0.9663550592009081,0.03184788369987439
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,euclidean,MinMax,Não,0.03125,0.7429632000021229,0.0,0.004717339999721487,0.0003440538577760134,0.7476805400018445,0.00034405385777603725,0.26923464575639316,0.037029213182433296,0.6840405275191405,0.06587846209424711,0.9155926488567366,0.11617423794631693
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,euclidean,MinMax,Não,0.0625,0.7429632000021229,0.0,0.0042732199988676665,0.00021131096638644004,0.7472364200009907,0.000211310966386429,0.2644304626200657,0.03011875120259227,0.6818697740113094,0.05139261536924827,0.9145696165445261,0.08177727402899058
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,euclidean,MinMax,Não,0.125,0.7429632000021229,0.0,0.004007206666816814,0.00041537642050728385,0.7469704066689398,0.00041537642050727924,0.26303729689926486,0.029595875059257228,0.678675802868608,0.04238802003565136,0.9154655922111945,0.059251201823688746
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,euclidean,MinMax,Não,0.25,0.7429632000021229,0.0,0.00366201333381464,0.00045427192930405457,0.7466252133359376,0.0004542719293040614,0.5128989516895701,0.06959519186250561,0.4308501450366277,0.036190379326178065,0.3464258020321698,0.09658961060027035
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,euclidean,MinMax,Não,ALL,0.7429632000021229,0.0,0.004347290666434318,0.000624700833148539,0.7473104906685573,0.0006247008331485729,0.31108796081272116,0.10948779375823095,0.6377120608407221,0.1139767991854945,0.8116817437691071,0.24836384480819654
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,euclidean,Robust,ALL,0.015625,0.7420216000027722,0.0,0.005047293333821733,0.00021104642761367526,0.747068893336594,0.00021104642761368055,0.40376148806246653,0.04943865816117485,0.6844117938341779,0.06369418455612658,0.9303557256384349,0.08589319823379242
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,euclidean,Robust,ALL,0.03125,0.7420216000027722,0.0,0.00466831333324076,0.0001795579799664267,0.746689913336013,0.0001795579799664251,0.4249818960099657,0.05324483766426779,0.6753443595400325,0.05785223324528774,0.9080669239054299,0.0943732618805491
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,euclidean,Robust,ALL,0.0625,0.7420216000027722,0.0,0.004303906666852173,0.0002511367481336726,0.7463255066696244,0.00025113674813369416,0.4125148786250507,0.034367169705304984,0.7157817432164124,0.009769290931625329,0.9722224848211287,0.01716072018568652
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,euclidean,Robust,ALL,0.125,0.7420216000027722,0.0,0.00397291333307896,0.0002242014689473982,0.7459945133358512,0.00022420146894741146,0.4075921716423148,0.035537800997456376,0.6936487270184036,0.04975512974096023,0.9413124478149855,0.06843860301210226
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,euclidean,Robust,ALL,0.25,0.7420216000027722,0.0,0.0036823866665750935,0.00037579386971958994,0.7457039866693473,0.000375793869719589,0.785818376914875,0.10084524527029182,0.4415668850592856,0.020200233680491824,0.37042420407888954,0.08043235730951606
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,euclidean,Robust,ALL,ALL,0.7420216000027722,0.0,0.0043349626667137445,0.000548773822385451,0.7463565626694859,0.0005487738223855177,0.4869337622509346,0.16146775713591105,0.6421507017336624,0.111093424808343,0.8244763572517737,0.2406594174512741
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,euclidean,Robust,Não,0.015625,0.7420216000027722,0.0,0.005047293333821733,0.00021104642761367526,0.747068893336594,0.00021104642761368055,0.40376148806246653,0.04943865816117485,0.6844117938341779,0.06369418455612658,0.9303557256384349,0.08589319823379242
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,euclidean,Robust,Não,0.03125,0.7420216000027722,0.0,0.00466831333324076,0.0001795579799664267,0.746689913336013,0.0001795579799664251,0.4249818960099657,0.05324483766426779,0.6753443595400325,0.05785223324528774,0.9080669239054299,0.0943732618805491
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,euclidean,Robust,Não,0.0625,0.7420216000027722,0.0,0.004303906666852173,0.0002511367481336726,0.7463255066696244,0.00025113674813369416,0.4125148786250507,0.034367169705304984,0.7157817432164124,0.009769290931625329,0.9722224848211287,0.01716072018568652
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,euclidean,Robust,Não,0.125,0.7420216000027722,0.0,0.00397291333307896,0.0002242014689473982,0.7459945133358512,0.00022420146894741146,0.4075921716423148,0.035537800997456376,0.6936487270184036,0.04975512974096023,0.9413124478149855,0.06843860301210226
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,euclidean,Robust,Não,0.25,0.7420216000027722,0.0,0.0036823866665750935,0.00037579386971958994,0.7457039866693473,0.000375793869719589,0.785818376914875,0.10084524527029182,0.4415668850592856,0.020200233680491824,0.37042420407888954,0.08043235730951606
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,euclidean,Robust,Não,ALL,0.7420216000027722,0.0,0.0043349626667137445,0.000548773822385451,0.7463565626694859,0.0005487738223855177,0.4869337622509346,0.16146775713591105,0.6421507017336624,0.111093424808343,0.8244763572517737,0.2406594174512741
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,euclidean,,ALL,0.015625,0.7225969999999506,0.0,0.004450419999435893,0.00014173734866288685,0.7270474199993866,0.00014173734866288268,0.735240042324829,0.07154983728730178,0.7162404395158265,0.011964426782949901,0.972438919888422,0.019785029753982428
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,euclidean,,ALL,0.03125,0.7225969999999506,0.0,0.0042673199997806934,0.00041766423167267355,0.7268643199997313,0.000417664231672667,0.7393161086511912,0.06438200775125227,0.7135057558225978,0.013516277863852224,0.9684632179560426,0.021719110780171205
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,euclidean,,ALL,0.0625,0.7225969999999506,0.0,0.0036711266671772603,0.00016247845452146628,0.7262681266671279,0.0001624784545214882,0.802088038725982,0.07231858829505329,0.6777654979739081,0.05462630674263739,0.9172520952074755,0.07760227948576988
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,euclidean,,ALL,0.125,0.7225969999999506,0.0,0.0035174533334308,0.000330336456063073,0.7261144533333815,0.00033033645606305546,0.7861643153626381,0.23536854965659798,0.6827057750678692,0.08626273888295517,0.9150453410805235,0.16583493245749967
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,euclidean,,ALL,0.25,0.7225969999999506,0.0,0.00300989333384976,0.00010659370507667359,0.7256068933338005,0.00010659370507670226,1.4415890644047564,0.19978222913883523,0.44603872978630027,0.01604382672885613,0.3915516971130695,0.04890929576684003
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,euclidean,,ALL,ALL,0.7225969999999506,0.0,0.0037832426667348813,0.0005834534373760725,0.7263802426666855,0.000583453437376055,0.9008795138938793,0.30908888541633933,0.6472512396333004,0.11219410809378094,0.8329502542491066,0.23858818603656393
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,euclidean,,Não,0.015625,0.7225969999999506,0.0,0.004450419999435893,0.00014173734866288685,0.7270474199993866,0.00014173734866288268,0.735240042324829,0.07154983728730178,0.7162404395158265,0.011964426782949901,0.972438919888422,0.019785029753982428
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,euclidean,,Não,0.03125,0.7225969999999506,0.0,0.0042673199997806934,0.00041766423167267355,0.7268643199997313,0.000417664231672667,0.7393161086511912,0.06438200775125227,0.7135057558225978,0.013516277863852224,0.9684632179560426,0.021719110780171205
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,euclidean,,Não,0.0625,0.7225969999999506,0.0,0.0036711266671772603,0.00016247845452146628,0.7262681266671279,0.0001624784545214882,0.802088038725982,0.07231858829505329,0.6777654979739081,0.05462630674263739,0.9172520952074755,0.07760227948576988
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,euclidean,,Não,0.125,0.7225969999999506,0.0,0.0035174533334308,0.000330336456063073,0.7261144533333815,0.00033033645606305546,0.7861643153626381,0.23536854965659798,0.6827057750678692,0.08626273888295517,0.9150453410805235,0.16583493245749967
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,euclidean,,Não,0.25,0.7225969999999506,0.0,0.00300989333384976,0.00010659370507667359,0.7256068933338005,0.00010659370507670226,1.4415890644047564,0.19978222913883523,0.44603872978630027,0.01604382672885613,0.3915516971130695,0.04890929576684003
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,euclidean,,Não,ALL,0.7225969999999506,0.0,0.0037832426667348813,0.0005834534373760725,0.7263802426666855,0.000583453437376055,0.9008795138938793,0.30908888541633933,0.6472512396333004,0.11219410809378094,0.8329502542491066,0.23858818603656393
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,ALL,ALL,0.015625,0.7358606000016152,0.009492723279851109,0.005042935555684331,0.00026088501027241983,0.7409035355572996,0.009531106630930753,0.8541810971074801,0.09673038392456722,0.7004787498144046,0.051392371576997053,0.9449529894971906,0.08708192428564875
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,ALL,ALL,0.03125,0.7358606000016152,0.009492723279851109,0.0047604911108565465,0.00048433549636600317,0.7406210911124719,0.009467334840851568,0.876455510957973,0.08967581924619895,0.7004636063714671,0.03533163782229209,0.9472084516572497,0.053996319129566726
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,ALL,ALL,0.0625,0.7358606000016152,0.009492723279851109,0.004368351111042964,0.0005380038238860313,0.7402289511126583,0.009536563263725484,0.9290798675223548,0.16494774605848428,0.6780833322365782,0.08298331623258681,0.9102315372389632,0.1337277396775859
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,ALL,ALL,0.125,0.7358606000016152,0.009492723279851109,0.0038981400000112063,0.00027103364798804495,0.7397587400016264,0.00951275687568345,0.9263564387620858,0.20312369062004343,0.6711257773448144,0.07913531704256913,0.8950668149771507,0.1544749992821841
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,ALL,ALL,0.25,0.7358606000016152,0.009492723279851109,0.0033381777774289844,0.00040686057256398444,0.7391987777790443,0.009757521910133026,1.711938889596478,0.23128280631998546,0.433523604419528,0.028074477366508487,0.3527309786742223,0.08858462450289101
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,ALL,ALL,ALL,0.7358606000016152,0.009407585028402228,0.0042816191110048064,0.0007318606694221674,0.7401422191126201,0.009495464533509624,1.0596023607892744,0.36751493111350486,0.6367350140373585,0.11836671541430606,0.8100381544089552,0.25440549324535233
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,ALL,Não,0.015625,0.7358606000016152,0.009492723279851109,0.005042935555684331,0.00026088501027241983,0.7409035355572996,0.009531106630930753,0.8541810971074801,0.09673038392456722,0.7004787498144046,0.051392371576997053,0.9449529894971906,0.08708192428564875
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,ALL,Não,0.03125,0.7358606000016152,0.009492723279851109,0.0047604911108565465,0.00048433549636600317,0.7406210911124719,0.009467334840851568,0.876455510957973,0.08967581924619895,0.7004636063714671,0.03533163782229209,0.9472084516572497,0.053996319129566726
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,ALL,Não,0.0625,0.7358606000016152,0.009492723279851109,0.004368351111042964,0.0005380038238860313,0.7402289511126583,0.009536563263725484,0.9290798675223548,0.16494774605848428,0.6780833322365782,0.08298331623258681,0.9102315372389632,0.1337277396775859
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,ALL,Não,0.125,0.7358606000016152,0.009492723279851109,0.0038981400000112063,0.00027103364798804495,0.7397587400016264,0.00951275687568345,0.9263564387620858,0.20312369062004343,0.6711257773448144,0.07913531704256913,0.8950668149771507,0.1544749992821841
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,ALL,Não,0.25,0.7358606000016152,0.009492723279851109,0.0033381777774289844,0.00040686057256398444,0.7391987777790443,0.009757521910133026,1.711938889596478,0.23128280631998546,0.433523604419528,0.028074477366508487,0.3527309786742223,0.08858462450289101
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,ALL,Não,ALL,0.7358606000016152,0.009407585028402228,0.0042816191110048064,0.0007318606694221674,0.7401422191126201,0.009495464533509624,1.0596023607892744,0.36751493111350486,0.6367350140373585,0.11836671541430606,0.8100381544089552,0.25440549324535233
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,MinMax,ALL,0.015625,0.7429632000021229,0.0,0.00500207999939444,0.00021431155252681221,0.7479652800015174,0.00021431155252682504,0.8518960207414717,0.08090894253750824,0.7009629780159113,0.04370759588051916,0.9443068020772746,0.07379346547427788
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,MinMax,ALL,0.03125,0.7429632000021229,0.0,0.004804586666189867,0.0004970374720919563,0.7477677866683128,0.0004970374720919569,0.9112124877033525,0.10890488611318547,0.68865280691664,0.045704095156027504,0.9301432245075046,0.06473327106089562
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,MinMax,ALL,0.0625,0.7429632000021229,0.0,0.004231179999866626,0.00015206964256843833,0.7471943800019896,0.0001520696425684317,0.9287290152987163,0.14463046767901175,0.6915126481464919,0.07573610460664862,0.9265702690214834,0.12154075484562218
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,MinMax,ALL,0.125,0.7429632000021229,0.0,0.00386861333317934,0.000129849818861489,0.7468318133353022,0.00012984981886150952,0.992761762741038,0.26811122804288207,0.6437013857748864,0.10029081536128195,0.8442201101737191,0.19998450961940156
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,MinMax,ALL,0.25,0.7429632000021229,0.0,0.003492526666377627,0.0003285131169624511,0.7464557266685006,0.00032851311696243605,1.7166312887533082,0.22724129209855348,0.4368052101053141,0.03245213799468255,0.3683549655619567,0.07757181656880172
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,MinMax,ALL,ALL,0.7429632000021229,0.0,0.00427979733300158,0.000636685513548416,0.7472429973351246,0.0006366855135484437,1.0802461150475773,0.36805830592619276,0.6323270057918488,0.11843692782981988,0.8027190742683876,0.24976025074101355
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,MinMax,Não,0.015625,0.7429632000021229,0.0,0.00500207999939444,0.00021431155252681221,0.7479652800015174,0.00021431155252682504,0.8518960207414717,0.08090894253750824,0.7009629780159113,0.04370759588051916,0.9443068020772746,0.07379346547427788
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,MinMax,Não,0.03125,0.7429632000021229,0.0,0.004804586666189867,0.0004970374720919563,0.7477677866683128,0.0004970374720919569,0.9112124877033525,0.10890488611318547,0.68865280691664,0.045704095156027504,0.9301432245075046,0.06473327106089562
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,MinMax,Não,0.0625,0.7429632000021229,0.0,0.004231179999866626,0.00015206964256843833,0.7471943800019896,0.0001520696425684317,0.9287290152987163,0.14463046767901175,0.6915126481464919,0.07573610460664862,0.9265702690214834,0.12154075484562218
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,MinMax,Não,0.125,0.7429632000021229,0.0,0.00386861333317934,0.000129849818861489,0.7468318133353022,0.00012984981886150952,0.992761762741038,0.26811122804288207,0.6437013857748864,0.10029081536128195,0.8442201101737191,0.19998450961940156
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,MinMax,Não,0.25,0.7429632000021229,0.0,0.003492526666377627,0.0003285131169624511,0.7464557266685006,0.00032851311696243605,1.7166312887533082,0.22724129209855348,0.4368052101053141,0.03245213799468255,0.3683549655619567,0.07757181656880172
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,MinMax,Não,ALL,0.7429632000021229,0.0,0.00427979733300158,0.000636685513548416,0.7472429973351246,0.0006366855135484437,1.0802461150475773,0.36805830592619276,0.6323270057918488,0.11843692782981988,0.8027190742683876,0.24976025074101355
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,Robust,ALL,0.015625,0.7420216000027722,0.0,0.005135766667566047,0.0003640120805677281,0.7471573666703383,0.000364012080567726,0.8535872080154119,0.11688231837978082,0.7008967162208354,0.04477542623780215,0.9448796105881542,0.08147390178458827
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,Robust,ALL,0.03125,0.7420216000027722,0.0,0.004660199999489073,0.00027467247228481776,0.7466818000022613,0.0002746724722848131,0.8517095789752832,0.07402125762326829,0.7070940813843021,0.027747867169811223,0.9600900540862806,0.04018542026416915
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,Robust,ALL,0.0625,0.7420216000027722,0.0,0.004553306666639353,0.0007666519203504131,0.7465749066694116,0.0007666519203504271,0.8774233342732798,0.0995826737263945,0.7034685065412987,0.03757801093003436,0.9520246265372525,0.06029921958283237
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,Robust,ALL,0.125,0.7420216000027722,0.0,0.003952300000431267,0.0002633219812225776,0.7459739000032035,0.0002633219812225857,0.8777451342815468,0.08921268706058771,0.6811868531669542,0.050966724032047536,0.9203242506230844,0.07561069509594373
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,Robust,ALL,0.25,0.7420216000027722,0.0,0.0035487333327182,0.0004249374440030714,0.7455703333354904,0.0004249374440030898,1.6967263531354424,0.21834393037946917,0.43624003485426516,0.025231595345007587,0.35805572337690983,0.0925820861946871
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,Robust,ALL,ALL,0.7420216000027722,0.0,0.004370061333368788,0.0007159961474165441,0.746391661336141,0.0007159961474165244,1.0314383217361927,0.3581846411772841,0.6457772384335311,0.11229690059577434,0.8270748530423363,0.24671763037079952
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,Robust,Não,0.015625,0.7420216000027722,0.0,0.005135766667566047,0.0003640120805677281,0.7471573666703383,0.000364012080567726,0.8535872080154119,0.11688231837978082,0.7008967162208354,0.04477542623780215,0.9448796105881542,0.08147390178458827
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,Robust,Não,0.03125,0.7420216000027722,0.0,0.004660199999489073,0.00027467247228481776,0.7466818000022613,0.0002746724722848131,0.8517095789752832,0.07402125762326829,0.7070940813843021,0.027747867169811223,0.9600900540862806,0.04018542026416915
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,Robust,Não,0.0625,0.7420216000027722,0.0,0.004553306666639353,0.0007666519203504131,0.7465749066694116,0.0007666519203504271,0.8774233342732798,0.0995826737263945,0.7034685065412987,0.03757801093003436,0.9520246265372525,0.06029921958283237
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,Robust,Não,0.125,0.7420216000027722,0.0,0.003952300000431267,0.0002633219812225776,0.7459739000032035,0.0002633219812225857,0.8777451342815468,0.08921268706058771,0.6811868531669542,0.050966724032047536,0.9203242506230844,0.07561069509594373
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,Robust,Não,0.25,0.7420216000027722,0.0,0.0035487333327182,0.0004249374440030714,0.7455703333354904,0.0004249374440030898,1.6967263531354424,0.21834393037946917,0.43624003485426516,0.025231595345007587,0.35805572337690983,0.0925820861946871
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,Robust,Não,ALL,0.7420216000027722,0.0,0.004370061333368788,0.0007159961474165441,0.746391661336141,0.0007159961474165244,1.0314383217361927,0.3581846411772841,0.6457772384335311,0.11229690059577434,0.8270748530423363,0.24671763037079952
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,,ALL,0.015625,0.7225969999999506,0.0,0.004990960000092507,0.00014681875026535836,0.7275879600000432,0.0001468187502653707,0.8570600625655572,0.09583525604089894,0.6995765552064671,0.0662143124924317,0.9456725558261428,0.10839108615290616
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,,ALL,0.03125,0.7225969999999506,0.0,0.0048166866668906995,0.0006312839190874604,0.7274136866668414,0.0006312839190874437,0.8664444661952831,0.07666055856148743,0.7056439308134591,0.02896864852393671,0.951392076377964,0.05338064262840038
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,,ALL,0.0625,0.7225969999999506,0.0,0.004320566666622913,0.0004894439168306707,0.7269175666665736,0.0004894439168306894,0.9810872529950683,0.2211748706437412,0.6392688420219442,0.10952869095623295,0.8520997161581535,0.1789350995362869
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,,ALL,0.125,0.7225969999999506,0.0,0.003873506666423013,0.00037409274510261814,0.7264705066663737,0.0003740927451026247,0.908562419263673,0.20550816944590036,0.6884890930926025,0.07608334564702217,0.9206560841346484,0.1585262793495663
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,,ALL,0.25,0.7225969999999506,0.0,0.002973273333191127,0.00012676699929681636,0.7255702733331418,0.00012676699929681367,1.7224590269006834,0.261560868871527,0.4275255682990048,0.027006673096384545,0.3317822470838004,0.09649762786566833
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,,ALL,ALL,0.7225969999999506,0.0,0.004194998666644052,0.0008293261247649995,0.7267919986665947,0.0008293261247650191,1.067122645584053,0.3792041809746612,0.6321007978866956,0.1250938815741864,0.8003205359161418,0.26874107982154993
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,,Não,0.015625,0.7225969999999506,0.0,0.004990960000092507,0.00014681875026535836,0.7275879600000432,0.0001468187502653707,0.8570600625655572,0.09583525604089894,0.6995765552064671,0.0662143124924317,0.9456725558261428,0.10839108615290616
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,,Não,0.03125,0.7225969999999506,0.0,0.0048166866668906995,0.0006312839190874604,0.7274136866668414,0.0006312839190874437,0.8664444661952831,0.07666055856148743,0.7056439308134591,0.02896864852393671,0.951392076377964,0.05338064262840038
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,,Não,0.0625,0.7225969999999506,0.0,0.004320566666622913,0.0004894439168306707,0.7269175666665736,0.0004894439168306894,0.9810872529950683,0.2211748706437412,0.6392688420219442,0.10952869095623295,0.8520997161581535,0.1789350995362869
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,,Não,0.125,0.7225969999999506,0.0,0.003873506666423013,0.00037409274510261814,0.7264705066663737,0.0003740927451026247,0.908562419263673,0.20550816944590036,0.6884890930926025,0.07608334564702217,0.9206560841346484,0.1585262793495663
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,,Não,0.25,0.7225969999999506,0.0,0.002973273333191127,0.00012676699929681636,0.7255702733331418,0.00012676699929681367,1.7224590269006834,0.261560868871527,0.4275255682990048,0.027006673096384545,0.3317822470838004,0.09649762786566833
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,mahalanobis,,Não,ALL,0.7225969999999506,0.0,0.004194998666644052,0.0008293261247649995,0.7267919986665947,0.0008293261247650191,1.067122645584053,0.3792041809746612,0.6321007978866956,0.1250938815741864,0.8003205359161418,0.26874107982154993
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,ALL,ALL,0.015625,0.7358606000016152,0.009492723279851109,0.005324617777498284,0.000723449567557558,0.7411852177791136,0.009757748531114321,0.6215146554251317,0.28096643553753076,0.6796564432763794,0.049780119131750074,0.9182145888617097,0.07402636975134885
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,ALL,ALL,0.03125,0.7358606000016152,0.009492723279851109,0.00469595333343018,0.00040740191196623197,0.7405565533350454,0.009739985795015707,0.6631682250338858,0.2884734069851535,0.6368174202133433,0.06493708519115836,0.8516629657780383,0.10027741981021153
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,ALL,ALL,0.0625,0.7358606000016152,0.009492723279851109,0.004337851110823123,0.00046268495361484756,0.7401984511124384,0.009803265326827718,0.6992663221532724,0.3197896125600343,0.6263464775141496,0.06184197590869783,0.8319137488983245,0.10020400137116882
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,ALL,ALL,0.125,0.7358606000016152,0.009492723279851109,0.004051795555682835,0.000592044655387709,0.7399123955572982,0.009702904540794498,0.6867594818270074,0.2982140037563933,0.6335354812548005,0.057793909511200704,0.8415780335040348,0.08809511647278703
type2_elliptical_overlap_0_std_0.25.csv,ALL,Refined,manhattan,ALL,ALL,0.25,0.7358606000016152,0.009492723279851109,0.0033597244442918734,0.0004190236727123274,0.7392203244459071,0.009754257664215562,1.2016350942239005,0.5629256858091432,0.43838501328667395,0.03069810885956819,0.36641275736323026,0.05009525278550776
