dataset,source,n_samples,k,Normalization,Dimensionality_Reduction,time_prep,algorithm,metric,param_refine_iter,run_id,time_fit,total_time,radius,silhouette,ari,final_width
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,3,0.0011085999976785388,0.15236580000055255,14.967590515594015,0.4210661758602326,0.045754918392897755,0.03125
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,4,0.0010431000009702984,0.1523003000038443,12.4947952932411,0.4167180033346545,0.06084690201020438,0.03125
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,5,0.0010649999967426993,0.15232219999961671,11.977488857440026,0.4604870049380645,0.0764571889299221,0.03125
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,6,0.0011620000004768372,0.15241920000335085,11.640926466153799,0.43822198691665215,0.04662537845224014,0.03125
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,7,0.001133900001150323,0.15239110000402434,13.385594275656947,0.4653858701805547,0.08644265953961949,0.03125
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,8,0.0011279999998805579,0.15238520000275457,12.49685854878737,0.440580163302583,0.032412173984611256,0.03125
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,9,0.001061800001480151,0.15231900000435417,13.214911860724007,0.46326449887480126,0.06477547620848467,0.03125
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,10,0.0011224000008951407,0.15237960000376916,12.016830999660435,0.4573027030468436,0.06726983542493285,0.03125
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,11,0.0010582000031718053,0.15231540000604582,11.129418528818116,0.4526348730186625,0.055108134237504595,0.03125
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,12,0.0012150999973528087,0.15247230000022682,10.808870913948411,0.4526354652889471,0.0530785052277139,0.03125
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,13,0.0011248000009800307,0.15238200000385405,12.822272089610328,0.4418617516303375,0.04480782545955115,0.03125
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,14,0.001295000001846347,0.15255220000472036,12.493513511518685,0.45056269930899373,0.03906397807973957,0.03125
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,0,0.0014203999999153893,0.1526776000027894,16.167544943251464,0.4654194775957173,0.0627740589032819,0.015625
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,1,0.0017356999996991362,0.15299290000257315,12.81292687193777,0.4580863811673097,0.07330245859144159,0.015625
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,2,0.0016155000012076925,0.1528727000040817,11.632021762483939,0.4410306271162031,0.04199554927064722,0.015625
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,3,0.0017402999983460177,0.15299750000122003,13.196648851189456,0.4188624606358209,0.024107294523494072,0.015625
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,4,0.0016775000003690366,0.15293470000324305,12.907562849449931,0.46714866238198904,0.09211103474323805,0.015625
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,5,0.0017494999992777593,0.15300670000215177,15.32127509954821,0.41452001913645,0.019864370016283706,0.015625
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,6,0.0017370999994454905,0.1529943000023195,14.13763043267506,0.3959063811544695,0.060007243853408304,0.015625
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,7,0.0015899000027275179,0.15284710000560153,14.3633014544881,0.45287898940762367,0.07099985722531019,0.015625
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,8,0.0016571000014664605,0.15291430000434048,15.157799885431922,0.4682301456113018,0.10003894642699813,0.015625
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,9,0.0017885000015667174,0.15304570000444073,13.301536774658784,0.4397535956979681,0.031173203296645653,0.015625
